480, -7, 11
481, -8, 11
482, -9, 11
483, -10, 11
484, -11, 11
485, -11, 10
486, -11, 9
487, -11, 8
488, -11, 7
489, -11, 6
490, -11, 5
491, -11, 4
492, -11, 3
493, -11, 2
494, -11, 1
495, -11, 0
496, -11, -1
497, -11, -2
498, -11, -3
499, -11, -4
500, -11, -5
501, -11, -6
502, -11, -7
503, -11, -8
504, -11, -9
505, -11, -10
506, -11, -11
507, -10, -11
508, -9, -11
509, -8, -11
510, -7, -11
511, -6, -11
512, -5, -11
513, -4, -11
514, -3, -11
515, -2, -11
516, -1, -11
517, 0, -11
518, 1, -11
519, 2, -11
520, 3, -11
521, 4, -11
522, 5, -11
523, 6, -11
524, 7, -11
525, 8, -11
526, 9, -11
527, 10, -11
528, 11, -11
529, 12, -11
530, 12, -10
531, 12, -9
532, 12, -8
533, 12, -7
534, 12, -6
535, 12, -5
536, 12, -4
537, 12, -3
538, 12, -2
539, 12, -1
540, 12, 0
541, 12, 1
542, 12, 2
543, 12, 3
544, 12, 4
545, 12, 5
546, 12, 6
547, 12, 7
548, 12, 8
549, 12, 9
550, 12, 10
551, 12, 11
552, 12, 12
553, 11, 12
554, 10, 12
555, 9, 12
556, 8, 12
557, 7, 12
558, 6, 12
559, 5, 12
560, 4, 12
561, 3, 12
562, 2, 12
563, 1, 12
564, 0, 12
565, -1, 12
566, -2, 12
567, -3, 12
568, -4, 12
569, -5, 12
570, -6, 12
571, -7, 12
572, -8, 12
573, -9, 12
574, -10, 12
575, -11, 12
576, -12, 12
577, -12, 11
578, -12, 10
579, -12, 9
580, -12, 8
581, -12, 7
582, -12, 6
583, -12, 5
584, -12, 4
585, -12, 3
586, -12, 2
587, -12, 1
588, -12, 0
589, -12, -1
590, -12, -2
591, -12, -3
592, -12, -4
593, -12, -5
594, -12, -6
595, -12, -7
596, -12, -8
597, -12, -9
598, -12, -10
599, -12, -11
600, -12, -12
601, -11, -12
602, -10, -12
603, -9, -12
604, -8, -12
605, -7, -12
606, -6, -12
607, -5, -12
608, -4, -12
609, -3, -12
610, -2, -12
611, -1, -12
612, 0, -12
613, 1, -12
614, 2, -12
615, 3, -12
616, 4, -12
617, 5, -12
618, 6, -12
619, 7, -12
620, 8, -12
621, 9, -12
622, 10, -12
623, 11, -12
624, 12, -12
625, 13, -12
626, 13, -11
627, 13, -10
628, 13, -9
629, 13, -8
630, 13, -7
631, 13, -6
632, 13, -5
633, 13, -4
634, 13, -3
635, 13, -2
636, 13, -1
637, 13, 0
638, 13, 1
639, 13, 2
640, 13, 3
641, 13, 4
642, 13, 5
643, 13, 6
644, 13, 7
645, 13, 8
646, 13, 9
647, 13, 10
648, 13, 11
649, 13, 12
650, 13, 13
651, 12, 13
652, 11, 13
653, 10, 13
654, 9, 13
655, 8, 13
656, 7, 13
657, 6, 13
658, 5, 13
659, 4, 13
660, 3, 13
661, 2, 13
662, 1, 13
663, 0, 13
664, -1, 13
665, -2, 13
666, -3, 13
667, -4, 13
668, -5, 13
669, -6, 13
670, -7, 13
671, -8, 13
672, -9, 13
673, -10, 13
674, -11, 13
675, -12, 13
676, -13, 13
677, -13, 12
678, -13, 11
679, -13, 10
680, -13, 9
681, -13, 8
682, -13, 7
683, -13, 6
684, -13, 5
685, -13, 4
686, -13, 3
687, -13, 2
688, -13, 1
689, -13, 0
690, -13, -1
691, -13, -2
692, -13, -3
693, -13, -4
694, -13, -5
695, -13, -6
696, -13, -7
697, -13, -8
698, -13, -9
699, -13, -10
700, -13, -11
701, -13, -12
702, -13, -13
703, -12, -13
704, -11, -13
705, -10, -13
706, -9, -13
707, -8, -13
708, -7, -13
709, -6, -13
710, -5, -13
711, -4, -13
712, -3, -13
713, -2, -13
714, -1, -13
715, 0, -13
716, 1, -13
717, 2, -13
718, 3, -13
719, 4, -13
720, 5, -13
721, 6, -13
722, 7, -13
723, 8, -13
724, 9, -13
725, 10, -13
726, 11, -13
727, 12, -13
728, 13, -13
729, 14, -13
730, 14, -12
731, 14, -11
732, 14, -10
733, 14, -9
734, 14, -8
735, 14, -7
736, 14, -6
737, 14, -5
738, 14, -4
739, 14, -3
740, 14, -2
741, 14, -1
742, 14, 0
743, 14, 1
744, 14, 2
745, 14, 3
746, 14, 4
747, 14, 5
748, 14, 6
749, 14, 7
750, 14, 8
751, 14, 9
752, 14, 10
753, 14, 11
754, 14, 12
755, 14, 13
756, 14, 14
757, 13, 14
758, 12, 14
759, 11, 14
760, 10, 14
761, 9, 14
762, 8, 14
763, 7, 14
764, 6, 14
765, 5, 14
766, 4, 14
767, 3, 14
768, 2, 14
769, 1, 14
770, 0, 14
771, -1, 14
772, -2, 14
773, -3, 14
774, -4, 14
775, -5, 14
776, -6, 14
777, -7, 14
778, -8, 14
779, -9, 14
780, -10, 14
781, -11, 14
782, -12, 14
783, -13, 14
784, -14, 14
785, -14, 13
786, -14, 12
787, -14, 11
788, -14, 10
789, -14, 9
790, -14, 8
791, -14, 7
792, -14, 6
793, -14, 5
794, -14, 4
795, -14, 3
796, -14, 2
797, -14, 1
798, -14, 0
799, -14, -1
800, -14, -2
801, -14, -3
802, -14, -4
803, -14, -5
804, -14, -6
805, -14, -7
806, -14, -8
807, -14, -9
808, -14, -10
809, -14, -11
810, -14, -12
811, -14, -13
812, -14, -14
813, -13, -14
814, -12, -14
815, -11, -14
816, -10, -14
817, -9, -14
818, -8, -14
819, -7, -14
820, -6, -14
821, -5, -14
822, -4, -14
823, -3, -14
824, -2, -14
825, -1, -14
826, 0, -14
827, 1, -14
828, 2, -14
829, 3, -14
830, 4, -14
831, 5, -14
832, 6, -14
833, 7, -14
834, 8, -14
835, 9, -14
836, 10, -14
837, 11, -14
838, 12, -14
839, 13, -14
840, 14, -14
841, 15, -14
842, 15, -13
843, 15, -12
844, 15, -11
845, 15, -10
846, 15, -9
847, 15, -8
848, 15, -7
849, 15, -6
850, 15, -5
851, 15, -4
852, 15, -3
853, 15, -2
854, 15, -1
855, 15, 0
856, 15, 1
857, 15, 2
858, 15, 3
859, 15, 4
860, 15, 5
861, 15, 6
862, 15, 7
863, 15, 8
864, 15, 9
865, 15, 10
866, 15, 11
867, 15, 12
868, 15, 13
869, 15, 14
870, 15, 15
871, 14, 15
872, 13, 15
873, 12, 15
874, 11, 15
875, 10, 15
876, 9, 15
877, 8, 15
878, 7, 15
879, 6, 15
880, 5, 15
881, 4, 15
882, 3, 15
883, 2, 15
884, 1, 15
885, 0, 15
886, -1, 15
887, -2, 15
888, -3, 15
889, -4, 15
890, -5, 15
891, -6, 15
892, -7, 15
893, -8, 15
894, -9, 15
895, -10, 15
896, -11, 15
897, -12, 15
898, -13, 15
899, -14, 15
900, -15, 15
901, -15, 14
902, -15, 13
903, -15, 12
904, -15, 11
905, -15, 10
906, -15, 9
907, -15, 8
908, -15, 7
909, -15, 6
910, -15, 5
911, -15, 4
912, -15, 3
913, -15, 2
914, -15, 1
915, -15, 0
916, -15, -1
917, -15, -2
918, -15, -3
919, -15, -4
920, -15, -5
921, -15, -6
922, -15, -7
923, -15, -8
924, -15, -9
925, -15, -10
926, -15, -11
927, -15, -12
928, -15, -13
929, -15, -14
930, -15, -15
931, -14, -15
932, -13, -15
933, -12, -15
934, -11, -15
935, -10, -15
936, -9, -15
937, -8, -15
938, -7, -15
939, -6, -15
940, -5, -15
941, -4, -15
942, -3, -15
943, -2, -15
944, -1, -15
945, 0, -15
946, 1, -15
947, 2, -15
948, 3, -15
949, 4, -15
950, 5, -15
951, 6, -15
952, 7, -15
953, 8, -15
954, 9, -15
955, 10, -15
956, 11, -15
957, 12, -15
958, 13, -15
959, 14, -15
960, 15, -15
961, 16, -15
962, 16, -14
963, 16, -13
964, 16, -12
965, 16, -11
966, 16, -10
967, 16, -9
968, 16, -8
969, 16, -7
970, 16, -6
971, 16, -5
972, 16, -4
973, 16, -3
974, 16, -2
975, 16, -1
976, 16, 0
977, 16, 1
978, 16, 2
979, 16, 3
980, 16, 4
981, 16, 5
982, 16, 6
983, 16, 7
984, 16, 8
985, 16, 9
986, 16, 10
987, 16, 11
988, 16, 12
989, 16, 13
990, 16, 14
991, 16, 15
992, 16, 16
993, 15, 16
994, 14, 16
995, 13, 16
996, 12, 16
997, 11, 16
998, 10, 16
999, 9, 16
1000, 8, 16
1001, 7, 16
1002, 6, 16
1003, 5, 16
1004, 4, 16
1005, 3, 16
1006, 2, 16
1007, 1, 16
1008, 0, 16
1009, -1, 16
1010, -2, 16
1011, -3, 16
1012, -4, 16
1013, -5, 16
1014, -6, 16
1015, -7, 16
1016, -8, 16
1017, -9, 16
1018, -10, 16
1019, -11, 16
1020, -12, 16
1021, -13, 16
1022, -14, 16
1023, -15, 16
1024, -16, 16
1025, -16, 15
1026, -16, 14
1027, -16, 13
1028, -16, 12
1029, -16, 11
1030, -16, 10
1031, -16, 9
1032, -16, 8
1033, -16, 7
1034, -16, 6
1035, -16, 5
1036, -16, 4
1037, -16, 3
1038, -16, 2
1039, -16, 1
1040, -16, 0
1041, -16, -1
1042, -16, -2
1043, -16, -3
1044, -16, -4
1045, -16, -5
1046, -16, -6
1047, -16, -7
1048, -16, -8
1049, -16, -9
1050, -16, -10
1051, -16, -11
1052, -16, -12
1053, -16, -13
1054, -16, -14
1055, -16, -15
1056, -16, -16
1057, -15, -16
1058, -14, -16
1059, -13, -16
1060, -12, -16
1061, -11, -16
1062, -10, -16
1063, -9, -16
1064, -8, -16
1065, -7, -16
1066, -6, -16
1067, -5, -16
1068, -4, -16
1069, -3, -16
1070, -2, -16
1071, -1, -16
1072, 0, -16
1073, 1, -16
1074, 2, -16
1075, 3, -16
1076, 4, -16
1077, 5, -16
1078, 6, -16
1079, 7, -16
1080, 8, -16
1081, 9, -16
1082, 10, -16
1083, 11, -16
1084, 12, -16
1085, 13, -16
1086, 14, -16
1087, 15, -16
1088, 16, -16
1089, 17, -16
1090, 17, -15
1091, 17, -14
1092, 17, -13
1093, 17, -12
1094, 17, -11
1095, 17, -10
1096, 17, -9
1097, 17, -8
1098, 17, -7
1099, 17, -6
1100, 17, -5
1101, 17, -4
1102, 17, -3
1103, 17, -2
1104, 17, -1
1105, 17, 0
1106, 17, 1
1107, 17, 2
1108, 17, 3
1109, 17, 4
1110, 17, 5
1111, 17, 6
1112, 17, 7
1113, 17, 8
1114, 17, 9
1115, 17, 10
1116, 17, 11
1117, 17, 12
1118, 17, 13
1119, 17, 14
1120, 17, 15
1121, 17, 16
1122, 17, 17
1123, 16, 17
1124, 15, 17
1125, 14, 17
1126, 13, 17
1127, 12, 17
1128, 11, 17
1129, 10, 17
1130, 9, 17
1131, 8, 17
1132, 7, 17
1133, 6, 17
1134, 5, 17
1135, 4, 17
1136, 3, 17
1137, 2, 17
1138, 1, 17
1139, 0, 17
1140, -1, 17
1141, -2, 17
1142, -3, 17
1143, -4, 17
1144, -5, 17
1145, -6, 17
1146, -7, 17
1147, -8, 17
1148, -9, 17
1149, -10, 17
1150, -11, 17
1151, -12, 17
1152, -13, 17
1153, -14, 17
1154, -15, 17
1155, -16, 17
1156, -17, 17
1157, -17, 16
1158, -17, 15
1159, -17, 14
1160, -17, 13
1161, -17, 12
1162, -17, 11
1163, -17, 10
1164, -17, 9
1165, -17, 8
1166, -17, 7
1167, -17, 6
1168, -17, 5
1169, -17, 4
1170, -17, 3
1171, -17, 2
1172, -17, 1
1173, -17, 0
1174, -17, -1
1175, -17, -2
1176, -17, -3
1177, -17, -4
1178, -17, -5
1179, -17, -6
1180, -17, -7
1181, -17, -8
1182, -17, -9
1183, -17, -10
1184, -17, -11
1185, -17, -12
1186, -17, -13
1187, -17, -14
1188, -17, -15
1189, -17, -16
1190, -17, -17
1191, -16, -17
1192, -15, -17
1193, -14, -17
1194, -13, -17
1195, -12, -17
1196, -11, -17
1197, -10, -17
1198, -9, -17
1199, -8, -17
1200, -7, -17
1201, -6, -17
1202, -5, -17
1203, -4, -17
1204, -3, -17
1205, -2, -17
1206, -1, -17
1207, 0, -17
1208, 1, -17
1209, 2, -17
1210, 3, -17
1211, 4, -17
1212, 5, -17
1213, 6, -17
1214, 7, -17
1215, 8, -17
1216, 9, -17
1217, 10, -17
1218, 11, -17
1219, 12, -17
1220, 13, -17
1221, 14, -17
1222, 15, -17
1223, 16, -17
1224, 17, -17
1225, 18, -17
1226, 18, -16
1227, 18, -15
1228, 18, -14
1229, 18, -13
1230, 18, -12
1231, 18, -11
1232, 18, -10
1233, 18, -9
1234, 18, -8
1235, 18, -7
1236, 18, -6
1237, 18, -5
1238, 18, -4
1239, 18, -3
1240, 18, -2
1241, 18, -1
1242, 18, 0
1243, 18, 1
1244, 18, 2
1245, 18, 3
1246, 18, 4
1247, 18, 5
1248, 18, 6
1249, 18, 7
1250, 18, 8
1251, 18, 9
1252, 18, 10
1253, 18, 11
1254, 18, 12
1255, 18, 13
1256, 18, 14
1257, 18, 15
1258, 18, 16
1259, 18, 17
1260, 18, 18
1261, 17, 18
1262, 16, 18
1263, 15, 18
1264, 14, 18
1265, 13, 18
1266, 12, 18
1267, 11, 18
1268, 10, 18
1269, 9, 18
1270, 8, 18
1271, 7, 18
1272, 6, 18
1273, 5, 18
1274, 4, 18
1275, 3, 18
1276, 2, 18
1277, 1, 18
1278, 0, 18
1279, -1, 18
1280, -2, 18
1281, -3, 18
1282, -4, 18
1283, -5, 18
1284, -6, 18
1285, -7, 18
1286, -8, 18
1287, -9, 18
1288, -10, 18
1289, -11, 18
1290, -12, 18
1291, -13, 18
1292, -14, 18
1293, -15, 18
1294, -16, 18
1295, -17, 18
1296, -18, 18
1297, -18, 17
1298, -18, 16
1299, -18, 15
1300, -18, 14
1301, -18, 13
1302, -18, 12
1303, -18, 11
1304, -18, 10
1305, -18, 9
1306, -18, 8
1307, -18, 7
1308, -18, 6
1309, -18, 5
1310, -18, 4
1311, -18, 3
1312, -18, 2
1313, -18, 1
1314, -18, 0
1315, -18, -1
1316, -18, -2
1317, -18, -3
1318, -18, -4
1319, -18, -5
1320, -18, -6
1321, -18, -7
1322, -18, -8
1323, -18, -9
1324, -18, -10
1325, -18, -11
1326, -18, -12
1327, -18, -13
1328, -18, -14
1329, -18, -15
1330, -18, -16
1331, -18, -17
1332, -18, -18
1333, -17, -18
1334, -16, -18
1335, -15, -18
1336, -14, -18
1337, -13, -18
1338, -12, -18
1339, -11, -18
1340, -10, -18
1341, -9, -18
1342, -8, -18
1343, -7, -18
1344, -6, -18
1345, -5, -18
1346, -4, -18
1347, -3, -18
1348, -2, -18
1349, -1, -18
1350, 0, -18
1351, 1, -18
1352, 2, -18
1353, 3, -18
1354, 4, -18
1355, 5, -18
1356, 6, -18
1357, 7, -18
1358, 8, -18
1359, 9, -18
1360, 10, -18
1361, 11, -18
1362, 12, -18
1363, 13, -18
1364, 14, -18
1365, 15, -18
1366, 16, -18
1367, 17, -18
1368, 18, -18
1369, 19, -18
1370, 19, -17
1371, 19, -16
1372, 19, -15
1373, 19, -14
1374, 19, -13
1375, 19, -12
1376, 19, -11
1377, 19, -10
1378, 19, -9
1379, 19, -8
1380, 19, -7
1381, 19, -6
1382, 19, -5
1383, 19, -4
1384, 19, -3
1385, 19, -2
1386, 19, -1
1387, 19, 0
1388, 19, 1
1389, 19, 2
1390, 19, 3
1391, 19, 4
1392, 19, 5
1393, 19, 6
1394, 19, 7
1395, 19, 8
1396, 19, 9
1397, 19, 10
1398, 19, 11
1399, 19, 12
1400, 19, 13
1401, 19, 14
1402, 19, 15
1403, 19, 16
1404, 19, 17
1405, 19, 18
1406, 19, 19
1407, 18, 19
1408, 17, 19
1409, 16, 19
1410, 15, 19
1411, 14, 19
1412, 13, 19
1413, 12, 19
1414, 11, 19
1415, 10, 19
1416, 9, 19
1417, 8, 19
1418, 7, 19
1419, 6, 19
1420, 5, 19
1421, 4, 19
1422, 3, 19
1423, 2, 19
1424, 1, 19
1425, 0, 19
1426, -1, 19
1427, -2, 19
1428, -3, 19
1429, -4, 19
1430, -5, 19
1431, -6, 19
1432, -7, 19
1433, -8, 19
1434, -9, 19
1435, -10, 19
1436, -11, 19
1437, -12, 19
1438, -13, 19
1439, -14, 19
1440, -15, 19
1441, -16, 19
1442, -17, 19
1443, -18, 19
1444, -19, 19
1445, -19, 18
1446, -19, 17
1447, -19, 16
1448, -19, 15
1449, -19, 14
1450, -19, 13
1451, -19, 12
1452, -19, 11
1453, -19, 10
1454, -19, 9
1455, -19, 8
1456, -19, 7
1457, -19, 6
1458, -19, 5
1459, -19, 4
1460, -19, 3
1461, -19, 2
1462, -19, 1
1463, -19, 0
1464, -19, -1
1465, -19, -2
1466, -19, -3
1467, -19, -4
1468, -19, -5
1469, -19, -6
1470, -19, -7
1471, -19, -8
1472, -19, -9
1473, -19, -10
1474, -19, -11
1475, -19, -12
1476, -19, -13
1477, -19, -14
1478, -19, -15
1479, -19, -16
1480, -19, -17
1481, -19, -18
1482, -19, -19
1483, -18, -19
1484, -17, -19
1485, -16, -19
1486, -15, -19
1487, -14, -19
1488, -13, -19
1489, -12, -19
1490, -11, -19
1491, -10, -19
1492, -9, -19
1493, -8, -19
1494, -7, -19
1495, -6, -19
1496, -5, -19
1497, -4, -19
1498, -3, -19
1499, -2, -19
1500, -1, -19
1501, 0, -19
1502, 1, -19
1503, 2, -19
1504, 3, -19
1505, 4, -19
1506, 5, -19
1507, 6, -19
1508, 7, -19
1509, 8, -19
1510, 9, -19
1511, 10, -19
1512, 11, -19
1513, 12, -19
1514, 13, -19
1515, 14, -19
1516, 15, -19
1517, 16, -19
1518, 17, -19
1519, 18, -19
1520, 19, -19
1521, 20, -19
1522, 20, -18
1523, 20, -17
1524, 20, -16
1525, 20, -15
1526, 20, -14
1527, 20, -13
1528, 20, -12
1529, 20, -11
1530, 20, -10
1531, 20, -9
1532, 20, -8
1533, 20, -7
1534, 20, -6
1535, 20, -5
1536, 20, -4
1537, 20, -3
1538, 20, -2
1539, 20, -1
1540, 20, 0
1541, 20, 1
1542, 20, 2
1543, 20, 3
1544, 20, 4
1545, 20, 5
1546, 20, 6
1547, 20, 7
1548, 20, 8
1549, 20, 9
1550, 20, 10
1551, 20, 11
1552, 20, 12
1553, 20, 13
1554, 20, 14
1555, 20, 15
1556, 20, 16
1557, 20, 17
1558, 20, 18
1559, 20, 19
1560, 20, 20
1561, 19, 20
1562, 18, 20
1563, 17, 20
1564, 16, 20
1565, 15, 20
1566, 14, 20
1567, 13, 20
1568, 12, 20
1569, 11, 20
1570, 10, 20
1571, 9, 20
1572, 8, 20
1573, 7, 20
1574, 6, 20
1575, 5, 20
1576, 4, 20
1577, 3, 20
1578, 2, 20
1579, 1, 20
1580, 0, 20
1581, -1, 20
1582, -2, 20
1583, -3, 20
1584, -4, 20
1585, -5, 20
1586, -6, 20
1587, -7, 20
1588, -8, 20
1589, -9, 20
1590, -10, 20
1591, -11, 20
1592, -12, 20
1593, -13, 20
1594, -14, 20
1595, -15, 20
1596, -16, 20
1597, -17, 20
1598, -18, 20
1599, -19, 20
1600, -20, 20
1601, -20, 19
1602, -20, 18
1603, -20, 17
1604, -20, 16
1605, -20, 15
1606, -20, 14
1607, -20, 13
1608, -20, 12
1609, -20, 11
1610, -20, 10
1611, -20, 9
1612, -20, 8
1613, -20, 7
1614, -20, 6
1615, -20, 5
1616, -20, 4
1617, -20, 3
1618, -20, 2
1619, -20, 1
1620, -20, 0
1621, -20, -1
1622, -20, -2
1623, -20, -3
1624, -20, -4
1625, -20, -5
1626, -20, -6
1627, -20, -7
1628, -20, -8
1629, -20, -9
1630, -20, -10
1631, -20, -11
1632, -20, -12
1633, -20, -13
1634, -20, -14
1635, -20, -15
1636, -20, -16
1637, -20, -17
1638, -20, -18
1639, -20, -19
1640, -20, -20
1641, -19, -20
1642, -18, -20
1643, -17, -20
1644, -16, -20
1645, -15, -20
1646, -14, -20
1647, -13, -20
1648, -12, -20
1649, -11, -20
1650, -10, -20
1651, -9, -20
1652, -8, -20
1653, -7, -20
1654, -6, -20
1655, -5, -20
1656, -4, -20
1657, -3, -20
1658, -2, -20
1659, -1, -20
1660, 0, -20
1661, 1, -20
1662, 2, -20
1663, 3, -20
1664, 4, -20
1665, 5, -20
